GOPrimaryKey,CouncilDistrict,GOHighestOffenseDesc,HighestNIBRS,GOReportDate,GOLocation,ClearanceStatus,ClearanceDate,GODistrict,GOLocationZip,GOCensusTract,GOXCoordinate,GOYCoordinate,RIN,PrimaryKey,DateOccurred,TimeOccurred,Location,AreaCommand,NatureOfContact,ReasonDesc,R2RLevel,MasterSubjectID,SubjectSex,SubjectRace,SubjectEthnicity,SubjectConductDesc,SubjectResistance,WeaponUsed1,WeaponUsed2,WeaponUsed3,WeaponUsed4,WeaponUsed5,NumberShots,SubjectEffects,EffectonOfficer,OfficerOrganizationDesc,OfficerCommissionDate,OfficerYrsofService,XCoordinate,YCoordinate,CouncilDistrict
20153160170,1,"AGG ASSAULT FAM/DATE VIOLENCE ","Agg Assault",12-Nov-15,"6106 GARDEN VIEW DR                                                                                 ",C,12-Nov-15,C,78724,22.08,3140428,10079767,168328,20153160170,"11/12/2015 12:00:00 AM",645,"6106 GARDEN VIEW DR",CH,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",2,"459212225: 20153160170",M,B,N,"EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE; OTHER","CED - PRONGS MISSED-ENTER # SHOTS","","","","",1,"NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","CHARLIE 600 REG III PATROL","11/22/2002 12:00:00 AM",13,3140428,10079767,1
20153160170,1,"AGG ASSAULT FAM/DATE VIOLENCE ","Agg Assault",12-Nov-15,"6106 GARDEN VIEW DR                                                                                 ",C,12-Nov-15,C,78724,22.08,3140428,10079767,168346,20153160170,"11/12/2015 12:00:00 AM",650,"6106 GARDEN VIEW DR",CH,"TACTICAL OPERATION","NECESSARY TO EFFECT ARREST / DETENTION",2,"459212225: 20153160170",M,B,N,"EDP/MENTALLY UNSTABLE","EMPTY HAND ACTIVE AGGRESSION","IMPACT MUNITION/RUBBER RND-ENTER # SHOTS","","","","",2,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","SWAT SPECIAL OPERATIONS","04/23/2010 12:00:00 AM",6,3140428,10079767,1
20153160170,1,"AGG ASSAULT FAM/DATE VIOLENCE ","Agg Assault",12-Nov-15,"6106 GARDEN VIEW DR                                                                                 ",C,12-Nov-15,C,78724,22.08,3140428,10079767,168682,20153160170,"11/12/2015 12:00:00 AM"," ","6106 GARDEN VIEW DR",CH,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"459212225: 20153160170",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND ACTIVE AGGRESSION","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","",0,"NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","ACADEMY CADET TRAINING REG II","10/30/2015 12:00:00 AM",0,3140428,10079767,1
20153221764,3,"AGG ASSAULT                   ","Agg Assault",18-Nov-15,"100 MEDINA                                                                                          ",C,24-Nov-15,G,78702,9.02,3117269,10068018,168522,20153221764,"11/18/2015 12:00:00 AM",2124,"100 MEDINA",GE,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"185347408: 20153221764",M,B,N,"EDP/MENTALLY UNSTABLE; SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS MISSED-ENTER # SHOTS","","","","",1,"NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","GEORGE 800 REG I PATROL","03/21/2014 12:00:00 AM",2,3117269,10068018,3
20153231258,5,"AGG ASSAULT WITH MOTOR VEH    ","Agg Assault",19-Nov-15,"1901 W WILLIAM CANNON DR                                                                            ",C,23-Nov-15,F,78745,17.28,3095214,10046236,168545,20153231258,"11/19/2015 12:00:00 AM",1630,"1901 W WILLIAM CANNON DR",FR,"TACTICAL OPERATION","NECESSARY TO EFFECT ARREST / DETENTION",3,"458845461: 20153231258",M,W,N,"","EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS MISSED-ENTER # SHOTS","","","","",1,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","METRO TAC REGION 4","03/23/2012 12:00:00 AM",4,3095214,10046236,5
20153231258,5,"AGG ASSAULT WITH MOTOR VEH    ","Agg Assault",19-Nov-15,"1901 W WILLIAM CANNON DR                                                                            ",C,23-Nov-15,F,78745,17.28,3095214,10046236,168564,20153231258,"11/19/2015 12:00:00 AM",1631,"1901 W WILLIAM CANNON DR",FR,"TACTICAL OPERATION","NECESSARY TO EFFECT ARREST / DETENTION",2,"458845461: 20153231258",M,W,N,"","EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS-ENTER # SHOTS","","","","",1,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","METRO TAC REGION 4","04/23/2010 12:00:00 AM",6,3095214,10046236,5
20153231780,3,"THEFT BY SHOPLIFTING          ",Theft,19-Nov-15,"2508 E RIVERSIDE DR                                                                                 ",C,20-Nov-15,H,78741,23.04,3120959,10059177,168527,20153231780,"11/19/2015 12:00:00 AM",2100,"2508 E RIVERSIDE DR",HE,"VIEWED OFFENSE","IN CUSTODY, MAINTAINING CONTROL",23,"458945306: 20153231780",M,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","DAVID DISTRICT REPS REG IV PARTOL","11/12/2010 12:00:00 AM",5,3120959,10059177,3
20153231750,4,"THEFT BY SHOPLIFTING          ",Theft,19-Nov-15,"7050 BENNETT AVE                                                                                    ",C,25-Nov-15,I,78752,18.12,3126979,10093702,168542,20153231750,"11/19/2015 12:00:00 AM",2055,"7050 BENNETT AVE",ID,OTHER,"NECESSARY TO EFFECT ARREST / DETENTION",2,"322896726: 20153231750",M,B,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS-ENTER # SHOTS","","","","",1,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","EDWARD 500 REG II PATROL","12/12/2014 12:00:00 AM",1,3126979,10093702,4
20153241512,3,"ROBBERY BY ASSAULT            ",Robbery,20-Nov-15,"2520 ELMONT DR                                                                                      ",C,18-Dec-15,H,78741,23.04,3121683,10060584,168550,20153241512,"11/20/2015 12:00:00 AM"," ","2520 ELMONT DR",HE,"DISPATCHED CALL","NECESSARY TO DEFEND REPORTING OFFICER",2,"458947720: 20153241512",M,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND ACTIVE AGGRESSION","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","MINOR INJURY","HENRY 500 REG III PATROL","12/12/2014 12:00:00 AM",1,3121683,10060584,3
20153241512,3,"ROBBERY BY ASSAULT            ",Robbery,20-Nov-15,"2520 ELMONT DR                                                                                      ",C,18-Dec-15,H,78741,23.04,3121683,10060584,168843,20153241512,"11/20/2015 12:00:00 AM",2002,"2520 ELMONT DR",HE,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"458947720: 20153241512",M,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","HENRY 100 REG III PATROL","04/27/2007 12:00:00 AM",9,3121683,10060584,3
20153251387,7,"AGG ASSAULT WITH MOTOR VEH    ","Agg Assault",21-Nov-15,"12707 N MOPAC EXPY NB                                                                               ",C,26-Nov-15,A,78727,18.48,3126500,10127412,168622,20153251387,"11/21/2015 12:00:00 AM",1805,"12707 N MOPAC EXPY NB",AD,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459116339: 20153251387",M,W,H,"","EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS MISSED-ENTER # SHOTS","","","","",1,"NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","ADAM 500 REG II PATROL","03/20/2015 12:00:00 AM",1,3126500,10127412,7
20153251621,7,"BURGLARY OF VEHICLE           ",Theft,21-Nov-15,"9333 RESEARCH BLVD SVRD NB                                                                          ",C,11-Dec-15,A,78759,17.53,3113978,10112549,168553,20153251621,"11/21/2015 12:00:00 AM"," ","9333 RESEARCH BLVD SVRD NB",AD,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459026148: 20153251621",M,W,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","ADAM 700 REG II PATROL","02/08/2002 12:00:00 AM",14,3113978,10112549,7
20153260930,4,"THEFT BY SHOPLIFTING          ",Theft,22-Nov-15,"1030 NORWOOD PARK BLVD                                                                              ",C,22-Nov-15,I,78753,18.13,3129997,10096983,168556,20153260930,"11/22/2015 12:00:00 AM"," ","1030 NORWOOD PARK BLVD",ID,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"459346246: 20153260930",M,W,N,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","IDA 200 REG I PATROL","06/27/2003 12:00:00 AM",12,3129997,10096983,4
20153290912,7,"THEFT BY SHOPLIFTING          ",Theft,25-Nov-15,"12900 N IH 35 SVRD SB                                                                               ","","",E,78753,18.48,3134231,10124161,168746,20153290912,"11/25/2015 12:00:00 AM",1415,"12900 N IH 35 SVRD SB",ED,OTHER,"NECESSARY TO EFFECT ARREST / DETENTION",3,"458778312: 20153290912",F,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","NO COMPLAINT OF INJURY/PAIN","CHARLIE 400 REG III PATROL","10/07/2011 12:00:00 AM",4,3134231,10124161,7
20153371304,2,"AUTO THEFT                    ","Auto Theft",3-Dec-15,"6515 S IH 35 SVRD NB                                                                                ",C,4-Dec-15,F,78744,24.19,3106560,10042356,169088,20153371304,"12/03/2015 12:00:00 AM",1754,"6515 S IH 35 SVRD NB",FR,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"170209289: 20153371304",M,W,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","NO COMPLAINT OF INJURY/PAIN","FRANK 500 REG IV PATROL","03/20/2015 12:00:00 AM",1,3106560,10042356,2
20153371304,2,"AUTO THEFT                    ","Auto Theft",3-Dec-15,"6515 S IH 35 SVRD NB                                                                                ",C,4-Dec-15,F,78744,24.19,3106560,10042356,169105,20153371304,"12/03/2015 12:00:00 AM",1753,"6515 S IH 35 SVRD NB",FR,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",2,"186847798: 20153371304",M,W,H,"","EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS-ENTER # SHOTS","","","","",1,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","ACADEMY CADET TRAINING REG II","10/30/2015 12:00:00 AM",0,3106560,10042356,2
20153371304,2,"AUTO THEFT                    ","Auto Theft",3-Dec-15,"6515 S IH 35 SVRD NB                                                                                ",C,4-Dec-15,F,78744,24.19,3106560,10042356,169106,20153371304,"12/03/2015 12:00:00 AM",1754,"6515 S IH 35 SVRD NB",FR,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"170209289: 20153371304",M,W,H,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","NO COMPLAINT OF INJURY/PAIN","ACADEMY CADET TRAINING REG II","10/30/2015 12:00:00 AM",0,3106560,10042356,2
20153371304,2,"AUTO THEFT                    ","Auto Theft",3-Dec-15,"6515 S IH 35 SVRD NB                                                                                ",C,4-Dec-15,F,78744,24.19,3106560,10042356,169107,20153371304,"12/03/2015 12:00:00 AM",1756,"6515 S IH 35 SVRD NB",FR,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"186847798: 20153371304",M,W,H,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","FRANK 400 REG IV PATROL","11/30/2012 12:00:00 AM",3,3106560,10042356,2
20153371304,2,"AUTO THEFT                    ","Auto Theft",3-Dec-15,"6515 S IH 35 SVRD NB                                                                                ",C,4-Dec-15,F,78744,24.19,3106560,10042356,169125,20153371304,"12/03/2015 12:00:00 AM"," ","6515 S IH 35 SVRD NB",FR,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"186847798: 20153371304",M,W,H,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","FRANK 500 REG IV PATROL","03/23/2012 12:00:00 AM",4,3106560,10042356,2
20153371304,2,"AUTO THEFT                    ","Auto Theft",3-Dec-15,"6515 S IH 35 SVRD NB                                                                                ",C,4-Dec-15,F,78744,24.19,3106560,10042356,169126,20153371304,"12/03/2015 12:00:00 AM"," ","6515 S IH 35 SVRD NB",FR,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"170209289: 20153371304",M,W,H,"","EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS MISSED-ENTER # SHOTS","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","",1,"COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","MINOR INJURY","FRANK 500 REG IV PATROL","03/23/2012 12:00:00 AM",4,3106560,10042356,2
20153380743,3,"AGG ASSAULT FAM/DATE VIOLENCE ","Agg Assault",4-Dec-15,"2707 S IH 35 SVRD NB                                                                                ",C,9-Dec-15,H,78741,23.07,3114497,10056575,169166,20153380743,"12/04/2015 12:00:00 AM",1130,"2707 S IH 35 SVRD NB",HE,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"32179256: 20153380743",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","HENRY 200 REG III PATROL","06/20/2008 12:00:00 AM",7,3114497,10056575,3
20153380743,3,"AGG ASSAULT FAM/DATE VIOLENCE ","Agg Assault",4-Dec-15,"2707 S IH 35 SVRD NB                                                                                ",C,9-Dec-15,H,78741,23.07,3114497,10056575,169167,20153380743,"12/04/2015 12:00:00 AM",1134,"2707 S IH 35 SVRD NB",HE,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",2,"32179256: 20153380743",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS-ENTER # SHOTS","","","","",2,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","HENRY 100 REG III PATROL","11/30/2012 12:00:00 AM",3,3114497,10056575,3
20153380743,3,"AGG ASSAULT FAM/DATE VIOLENCE ","Agg Assault",4-Dec-15,"2707 S IH 35 SVRD NB                                                                                ",C,9-Dec-15,H,78741,23.07,3114497,10056575,169184,20153380743,"12/04/2015 12:00:00 AM",1128,"2707 S IH 35 SVRD NB",HE,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"32179256: 20153380743",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","",0,"MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","HENRY 100 REG III PATROL","06/27/2003 12:00:00 AM",12,3114497,10056575,3
20153391900,4,"ROBBERY BY ASSAULT            ",Robbery,5-Dec-15,"1930 W RUNDBERG LN                                                                                  ",C,7-Feb-16,E,78758,18.2,3121438,10109116,169204,20153391900,"12/05/2015 12:00:00 AM"," ","1930 W RUNDBERG LN",ED,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"51053364: 20153391900",F,B,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","NO COMPLAINT OF INJURY/PAIN","EDWARD 800 REG II PATROL","03/21/2014 12:00:00 AM",2,3121438,10109116,4
20153391900,4,"ROBBERY BY ASSAULT            ",Robbery,5-Dec-15,"1930 W RUNDBERG LN                                                                                  ",C,7-Feb-16,E,78758,18.2,3121438,10109116,169205,20153391900,"12/05/2015 12:00:00 AM",354,"1930 W RUNDBERG LN",ED,"DISPATCHED CALL","OTHER (DOCUMENT IN SUPPLEMENT)",3,"51053364: 20153391900",F,B,H,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","COMPLAINT OF INJURY/PAIN BUT NONE OBSERVED","NO COMPLAINT OF INJURY/PAIN","EDWARD 800 REG II PATROL","05/17/2013 12:00:00 AM",3,3121438,10109116,4
20153410447,4,"THEFT                         ",Theft,7-Dec-15,"1030 NORWOOD PARK BLVD                                                                              ",C,9-Dec-15,I,78753,18.13,3129997,10096983,169244,20153410447,"12/07/2015 12:00:00 AM",2209,"1030 NORWOOD PARK BLVD",ID,"VIEWED OFFENSE","NECESSARY TO EFFECT ARREST / DETENTION",3,"459350338: 20153410447",M,B,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","PASSIVE RESISTANCE; EMPTY HAND DEFENSIVE RESISTANCE","CED - PRONGS MISSED-ENTER # SHOTS","","","","",1,"NO COMPLAINT OF INJURY/PAIN","","ADAM 800 REG II PATROL","11/12/2010 12:00:00 AM",5,3129997,10096983,4
20153420737,4,"THEFT BY SHOPLIFTING          ",Theft,8-Dec-15,"1030 NORWOOD PARK BLVD                                                                              ",C,9-Dec-15,I,78753,18.13,3129997,10096983,169245,20153420737,"12/08/2015 12:00:00 AM",1130,"1030 NORWOOD PARK BLVD",ID,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"200933645: 20153420737",F,W,H,"","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY; COMPLAINT OF INJURY/PAIN","MINOR INJURY","IDA 200 REG I PATROL","06/27/2003 12:00:00 AM",12,3129997,10096983,4
20153430974,7,"THEFT BY SHOPLIFTING          ",Theft,9-Dec-15,"12300 DESSAU RD                                                                                     ",C,15-Dec-15,E,78753,18.39,3142996,10114771,169284,20153430974,"12/09/2015 12:00:00 AM",1400,"12300 DESSAU RD",ED,"VIEWED OFFENSE","NECESSARY TO EFFECT ARREST / DETENTION",3,"459351347: 20153430974",M,W,N,"","PASSIVE RESISTANCE; EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","NO COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","DET TEAM 2 PERSON CRIMES REG II SUPRT","10/23/1998 12:00:00 AM",17,3142996,10114771,7
20153450174,4,"BURGLARY OF RESIDENCE         ",Burglary,11-Dec-15,"5526 N IH 35 SVRD SB                                                                                ",C,15-Dec-15,I,78751,21.05,3124751,10088183,169306,20153450174,"12/11/2015 12:00:00 AM"," ","5526 N IH 35 SVRD SB",ID,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"322980204: 20153450174",M,W,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","IDA 700 REG I PATROL","10/07/2011 12:00:00 AM",4,3124751,10088183,4
20153450174,4,"BURGLARY OF RESIDENCE         ",Burglary,11-Dec-15,"5526 N IH 35 SVRD SB                                                                                ",C,15-Dec-15,I,78751,21.05,3124751,10088183,169409,20153450174,"12/11/2015 12:00:00 AM",453,"5526 N IH 35 SVRD SB",ID,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"322980204: 20153450174",M,W,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","IDA 700 REG I PATROL","03/20/2015 12:00:00 AM",1,3124751,10088183,4
20153450174,4,"BURGLARY OF RESIDENCE         ",Burglary,11-Dec-15,"5526 N IH 35 SVRD SB                                                                                ",C,15-Dec-15,I,78751,21.05,3124751,10088183,169410,20153450174,"12/11/2015 12:00:00 AM",230,"5526 N IH 35 SVRD SB",ID,"DISPATCHED CALL","NECESSARY TO EFFECT ARREST / DETENTION",3,"322980204: 20153450174",M,W,N,"SUSPECTED UNDER INFLUENCE OF ALCOHOL/DRUGS","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","IDA 800 REG I PATROL","05/30/2014 12:00:00 AM",2,3124751,10088183,4
20153441827,5,"AGG ASSAULT                   ","Agg Assault",11-Dec-15,"1701 W BEN WHITE BLVD SVRD EB                                                                       ",C,12-Dec-15,D,78745,20.02,3101176,10055918,169386,20153441827,"12/10/2015 12:00:00 AM",2158,"1701 W BEN WHITE BLVD SVRD EB",DA,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"170081301: 20153441827",M,W,N,"EDP/MENTALLY UNSTABLE","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND ACTIVE AGGRESSION","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","METRO TAC REGION 4","01/04/2008 12:00:00 AM",8,3101176,10055918,5
20153441827,5,"AGG ASSAULT                   ","Agg Assault",11-Dec-15,"1701 W BEN WHITE BLVD SVRD EB                                                                       ",C,12-Dec-15,D,78745,20.02,3101176,10055918,169484,20153441827,"12/10/2015 12:00:00 AM",2159,"1701 W BEN WHITE BLVD SVRD EB",DA,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"170081301: 20153441827",M,W,N,"EDP/MENTALLY UNSTABLE","VERBAL RESISTANCE/AGGRESSION; EMPTY HAND ACTIVE AGGRESSION","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","COMPLAINT OF INJURY/PAIN","NO COMPLAINT OF INJURY/PAIN","DAVID 700 REG IV PATROL","03/23/2012 12:00:00 AM",4,3101176,10055918,5
20153460610,7,"THEFT                         ",Theft,12-Dec-15,"2525 W ANDERSON LN                                                                                  ",C,15-Dec-15,B,78757,15.01,3116494,10102601,169391,20153460610,"12/12/2015 12:00:00 AM"," ","2525 W ANDERSON LN",BA,"DISPATCHED CALL","IN CUSTODY, MAINTAINING CONTROL",3,"262930772: 20153460610",M,W,N,"EDP/MENTALLY UNSTABLE","EMPTY HAND DEFENSIVE RESISTANCE","WEAPONLESS (PRESSURE POINTS/KICKS/HAND)","","","","","","MINOR INJURY","NO COMPLAINT OF INJURY/PAIN","ADAM DISTRICT REPS  REG II PATROL","07/08/2005 12:00:00 AM",10,3116494,10102601,7
